COORD_REF_SYS_CODE,"COORD_REF_SYS_NAME",AREA_OF_USE_CODE,COORD_REF_SYS_KIND,COORD_SYS_CODE,DATUM_CODE,BASE_CRS_CODE,PROJECTION_CONV_CODE,CMPD_HORIZCRS_CODE,CMPD_VERTCRS_CODE,CRS_SCOPE,REMARKS,INFORMATION_SOURCE,DATA_SOURCE,REVISION_DATE,CHANGE_ID,SHOW_CRS,DEPRECATED
9498,"POSGAR 2007 / CABA 2019",NaN,projected,4530,NaN,5340,9497,NaN,NaN,NaN,Replaces the "0 de Flores" plane grid of 1919 from May 2020.,Catastro CABA.,EPSG,14-12-2020,2020.106 2020.119,1,0
22171,"POSGAR 98 / Argentina 1",NaN,projected,4530,NaN,4190,18031,NaN,NaN,NaN,Replaced POSGAR 94 / Argentina 1 for many practical purposes (but not as the legal system) until May 2009.  POSGAR 94 / Argentina 1 was officially replaced by POSGAR 2007 / Argentina 1 in May 2009.,Total Argentina.,EPSG,28-3-2011,2009.094 2009.028,1,0
22172,"POSGAR 98 / Argentina 2",NaN,projected,4530,NaN,4190,18032,NaN,NaN,NaN,Replaced POSGAR 94 / Argentina 2 for many practical purposes (but not as the legal system) until May 2009.  POSGAR 94 / Argentina 2 was officially replaced by POSGAR 2007 / Argentina 2 in May 2009.,Total Argentina.,EPSG,28-3-2011,2009.094 2009.028,1,0
22173,"POSGAR 98 / Argentina 3",NaN,projected,4530,NaN,4190,18033,NaN,NaN,NaN,Replaced POSGAR 94 / Argentina 3 for many practical purposes (but not as the legal system) until May 2009.  POSGAR 94 / Argentina 3 was officially replaced by POSGAR 2007 / Argentina 3 in May 2009.,Total Argentina.,EPSG,28-3-2011,2009.094 2009.028,1,0
22174,"POSGAR 98 / Argentina 4",NaN,projected,4530,NaN,4190,18034,NaN,NaN,NaN,Replaced POSGAR 94 / Argentina 4 for many practical purposes (but not as the legal system) until May 2009.  POSGAR 94 / Argentina 4 was officially replaced by POSGAR 2007 / Argentina 4 in May 2009.,Total Argentina.,EPSG,28-3-2011,2009.094 2009.028,1,0
22175,"POSGAR 98 / Argentina 5",NaN,projected,4530,NaN,4190,18035,NaN,NaN,NaN,Replaced POSGAR 94 / Argentina 5 for many practical purposes (but not as the legal system) until May 2009.  POSGAR 94 / Argentina 5 was officially replaced by POSGAR 2007 / Argentina 5 in May 2009.,Total Argentina.,EPSG,28-3-2011,2009.094 2009.028,1,0
22181,"POSGAR 94 / Argentina 1",NaN,projected,4530,NaN,4694,18031,NaN,NaN,NaN,Legally adopted in May 1997. Replaced by POSGAR 98 / Argentina 1 for scientific and many practical purposes until May 2009.  Officially replaced by POSGAR 2007 / Argentina 1 in May 2009.,"Instituto Geográfico Militar de la República Argentina, http://www.igm.gov.ar",EPSG,28-3-2011,2009.094 2009.028,1,0
22182,"POSGAR 94 / Argentina 2",NaN,projected,4530,NaN,4694,18032,NaN,NaN,NaN,Legally adopted in May 1997. Replaced by POSGAR 98 / Argentina 2 for scientific and many practical purposes until May 2009.  Officially replaced by POSGAR 2007 / Argentina 2 in May 2009.,"Instituto Geográfico Militar de la República Argentina, http://www.igm.gov.ar",EPSG,28-3-2011,2009.094 2009.028,1,0
22183,"POSGAR 94 / Argentina 3",NaN,projected,4530,NaN,4694,18033,NaN,NaN,NaN,Legally adopted in May 1997. Replaced by POSGAR 98 / Argentina 3 for scientific and many practical purposes until May 2009.  Officially replaced by POSGAR 2007 / Argentina 3 in May 2009.,"Instituto Geográfico Militar de la República Argentina, http://www.igm.gov.ar",EPSG,28-3-2011,2009.094 2009.028,1,0
22184,"POSGAR 94 / Argentina 4",NaN,projected,4530,NaN,4694,18034,NaN,NaN,NaN,Legally adopted in May 1997. Replaced by POSGAR 98 / Argentina 4 for scientific and many practical purposes until May 2009.  Officially replaced by POSGAR 2007 / Argentina 4 in May 2009.,"Instituto Geográfico Militar de la República Argentina, http://www.igm.gov.ar",EPSG,28-3-2011,2009.094 2009.028,1,0
22185,"POSGAR 94 / Argentina 5",NaN,projected,4530,NaN,4694,18035,NaN,NaN,NaN,Legally adopted in May 1997. Replaced by POSGAR 98 / Argentina 5 for scientific and many practical purposes until May 2009.  Officially replaced by POSGAR 2007 / Argentina 5 in May 2009.,"Instituto Geográfico Militar de la República Argentina, http://www.igm.gov.ar",EPSG,28-3-2011,2009.094 2009.028,1,0
22186,"POSGAR 94 / Argentina 6",NaN,projected,4530,NaN,4694,18036,NaN,NaN,NaN,Legally adopted in May 1997. Replaced by POSGAR 98 / Argentina 6 for scientific and many practical purposes until May 2009.  Officially replaced by POSGAR 2007 / Argentina 6 in May 2009.,"Instituto Geográfico Militar de la República Argentina, http://www.igm.gov.ar",EPSG,28-3-2011,2009.094 2009.028,1,0
22187,"POSGAR 94 / Argentina 7",NaN,projected,4530,NaN,4694,18037,NaN,NaN,NaN,Legally adopted in May 1997. Replaced by POSGAR 98 / Argentina 7 for scientific and many practical purposes until May 2009.  Officially replaced by POSGAR 2007 / Argentina 7 in May 2009.,"Instituto Geográfico Militar de la República Argentina, http://www.igm.gov.ar",EPSG,28-3-2011,2009.094 2009.028,1,0
22176,"POSGAR 98 / Argentina 6",NaN,projected,4530,NaN,4190,18036,NaN,NaN,NaN,Replaced POSGAR 94 / Argentina 6 for many practical purposes (but not as the legal system) until May 2009.  POSGAR 94 / Argentina 6 was officially replaced by POSGAR 2007 / Argentina 6 in May 2009.,Total Argentina.,EPSG,28-3-2011,2009.094 2009.028,1,0
22177,"POSGAR 98 / Argentina 7",NaN,projected,4530,NaN,4190,18037,NaN,NaN,NaN,Replaced POSGAR 94 / Argentina 7 for many practical purposes (but not as the legal system) until May 2009.  POSGAR 94 / Argentina 7 was officially replaced by POSGAR 2007 / Argentina 7 in May 2009.,Total Argentina.,EPSG,28-3-2011,2009.094 2009.028,1,0
2171,"Pulkovo 1942(58) / Poland zone I",NaN,projected,4530,NaN,4179,18281,NaN,NaN,NaN,To be phased out after 2009. Superseded by ETRS89 / Poland CS2000 zones 7 and 8 (codes 2178-79).,Glowny Urzad Geodezji i Kartografii via EuroGeographics; http://crs.bkg.bund.de/crs-eu/,EPSG,27-5-2005,2005.180,1,1
3329,"Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 5",NaN,projected,4530,NaN,4179,16265,NaN,NaN,NaN,"In Czech Republic, Germany and Hungary, replaced by Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 5 (CRS code 2399). See CRS code 5672 for variant with axes order reversed to easting before northing for use in GIS applications.","Geodeta issue 64, September 2000, http://www.atomnet.pl/~geodeta and other industry sources.",EPSG,21-1-2012,2008.011 2011.104,1,0
3330,"Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 6",NaN,projected,4530,NaN,4179,16266,NaN,NaN,NaN,"In Czech Republic, Hungary and Slovakia, replaced by Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 6 (CRS code 3841).","Geodeta issue 64, September 2000, http://www.atomnet.pl/~geodeta and other industry sources.",EPSG,24-9-2008,2008.011,1,0
3331,"Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 7",NaN,projected,4530,NaN,4179,16267,NaN,NaN,NaN,"In Hungary and Slovakia, replaced by Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 7 (CRS code 4417).","Geodeta issue 64, September 2000, http://www.atomnet.pl/~geodeta and other industry sources.",EPSG,3-7-2009,2008.011 2009.051,1,0
3332,"Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 8",NaN,projected,4530,NaN,4179,16268,NaN,NaN,NaN,"In Hungary and Slovakia, replaced by Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 8 (CRS code 4434).","Geodeta issue 64, September 2000, http://www.atomnet.pl/~geodeta and other industry sources.",EPSG,3-7-2009,2008.011 2009.051,1,0
3333,"Pulkovo 1942(58) / Gauss-Kruger zone 3",NaN,projected,4530,NaN,4179,16203,NaN,NaN,NaN,"In Germany, Czech Republic, Hungary and Slovakia, replaced by Pulkovo 1942(83) / Gauss-Kruger zone 3 (CRS code 3835). See CRS code 5663 for variant with axes order reversed to easting before northing for use in GIS applications.","Geodeta issue 64, September 2000, http://www.atomnet.pl/~geodeta and other industry sources.",EPSG,21-1-2012,2008.011 2011.104,1,0
2172,"Pulkovo 1942(58) / Poland zone II",NaN,projected,4530,NaN,4179,18282,NaN,NaN,NaN,To be phased out after 2009. Replaced by ETRS89 / Poland CS2000 zones 7 and 8 (codes 2178-79).,Glowny Urzad Geodezji i Kartografii via EuroGeographics; http://crs.bkg.bund.de/crs-eu/,EPSG,27-5-2005,2005.180,1,0
2173,"Pulkovo 1942(58) / Poland zone III",NaN,projected,4530,NaN,4179,18283,NaN,NaN,NaN,To be phased out after 2009. Replaced by ETRS89 / Poland CS2000 zones 5 and 6 (codes 2176-77).,Glowny Urzad Geodezji i Kartografii via EuroGeographics; http://crs.bkg.bund.de/crs-eu/,EPSG,27-5-2005,2005.180,1,0
2174,"Pulkovo 1942(58) / Poland zone IV",NaN,projected,4530,NaN,4179,18284,NaN,NaN,NaN,To be phased out after 2009. Replaced by ETRS89 / Poland CS2000 zones 5 and 6 (codes 2176-77).,Glowny Urzad Geodezji i Kartografii via EuroGeographics; http://crs.bkg.bund.de/crs-eu/,EPSG,27-5-2005,2005.180,1,0
2175,"Pulkovo 1942(58) / Poland zone V",NaN,projected,4530,NaN,4179,18285,NaN,NaN,NaN,To be phased out after 2009. Replaced by ETRS89 / Poland CS2000 zone 6 (code 2177).,Glowny Urzad Geodezji i Kartografii via EuroGeographics; http://crs.bkg.bund.de/crs-eu/,EPSG,27-5-2005,2005.180,1,0
2397,"Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 3",NaN,projected,4530,NaN,4178,16263,NaN,NaN,NaN,Replaces Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 5 (CRS code 3837). In Thuringen replaced by PD/83 / Gauss Kruger zone 3. See CRS code 5673 for variant with axes order reversed to easting before northing for use in GIS applications.,EuroGeographics; http://crs.bkg.bund.de/crs-eu/,EPSG,21-1-2012,2005.180 2006.410 2008.011 2011.104,1,0
2398,"Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 4",NaN,projected,4530,NaN,4178,16264,NaN,NaN,NaN,Replaces Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 5 (CRS code 3838). In Brandenburg replaced by ETRS89 / UTM zone 33N. In Sachsen replaced by CRS 3398. In Thuringen replaced by CRS 3397. See CRS code 5674 for variant with axes order reversed.,Bundesamt für Kartographie und Geodäsie via EuroGeographics; http://crs.bkg.bund.de/crs-eu/,EPSG,21-1-2012,2005.180 2006.410 2008.011 2011.104,1,0
2399,"Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 5",NaN,projected,4530,NaN,4178,16265,NaN,NaN,NaN,Replaces Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 5 (CRS code 3329). In Brandenburg replaced by ETRS89 / UTM zone 33N. In Sachsen replaced by RD/83 / Gauss Kruger zone 5. See CRS code 5675 for variant with axes order reversed.,Bundesamt für Kartographie und Geodäsie via EuroGeographics; http://crs.bkg.bund.de/crs-eu/,EPSG,21-1-2012,2005.180 2006.410 2007.021 2008.011 2011.104,1,0
3334,"Pulkovo 1942(58) / Gauss-Kruger zone 4",NaN,projected,4530,NaN,4179,16204,NaN,NaN,NaN,"In Czech Republic, Hungary and Slovakia, replaced by Pulkovo 1942(83) / Gauss-Kruger zone 4 (CRS code3836).","Geodeta issue 64, September 2000, http://www.atomnet.pl/~geodeta and other industry sources.",EPSG,24-9-2008,2008.011,1,0
3833,"Pulkovo 1942(58) / Gauss-Kruger zone 2",NaN,projected,4530,NaN,4179,16202,NaN,NaN,NaN,Replaced by Pulkovo 1942(83) / Gauss-Kruger zone 2 (CRS code 3834). See CRS code 5631 for variant with axes order reversed to easting before northing for use in GIS applications.,Various industry sources.,EPSG,21-1-2012,2011.104,1,0
3151,"Pulkovo 1995 / 3-degree Gauss-Kruger CM 18E",NaN,projected,4530,NaN,4200,16366,NaN,NaN,NaN,Truncated form of Pulkovo 1942 / 3-degree Gauss-Kruger zone 6 (code 3150).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,14-7-2006,2011.087,1,1
3834,"Pulkovo 1942(83) / Gauss-Kruger zone 2",NaN,projected,4530,NaN,4178,16202,NaN,NaN,NaN,Replaces Pulkovo 1942(58) / Gauss-Kruger zone 2 (CRS code 3833). See CRS code 5664 for variant with axes order reversed to easting before northing for use in GIS applications.,Various industry sources.,EPSG,21-1-2012,2011.104,1,0
3835,"Pulkovo 1942(83) / Gauss-Kruger zone 3",NaN,projected,4530,NaN,4178,16203,NaN,NaN,NaN,Replaces Pulkovo 1942(58) / Gauss-Kruger zone 3 (CRS code 3333). See CRS code 5665 for variant with axes order reversed to easting before northing for use in GIS applications.,Various industry sources.,EPSG,21-1-2012,2011.104,1,0
3150,"Pulkovo 1995 / 3-degree Gauss-Kruger zone 6",NaN,projected,4530,NaN,4200,16266,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / 3-degree Gauss-Kruger CM 18E (code 3151).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,14-7-2006,2011.087,1,1
3398,"RD/83 / 3-degree Gauss-Kruger zone 4",NaN,projected,4530,NaN,4745,16264,NaN,NaN,NaN,Consistent with DHDN (CRS code 4314) at the 1-metre level. For low accuracy applications RD/83 can be considered the same as DHDN. See CRS code 5668 for variant with axes order reversed to easting before northing for use in GIS applications.,BKG via EuroGeographics. http://crs.bkg.bunde.de,EPSG,21-1-2012,2006.894 2008.011 2011.104,1,0
3399,"RD/83 / 3-degree Gauss-Kruger zone 5",NaN,projected,4530,NaN,4745,16265,NaN,NaN,NaN,Consistent with DHDN (CRS code 4314) at the 1-metre level. For low accuracy applications RD/83 can be considered the same as DHDN. See CRS code 5669 for variant with axes order reversed to easting before northing for use in GIS applications.,BKG via EuroGeographics. http://crs.bkg.bunde.de,EPSG,21-1-2012,2006.894 2008.011 2011.104,1,0
20004,"Pulkovo 1995 / Gauss-Kruger zone 4",NaN,projected,4530,NaN,4200,16204,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 21E (code 2463).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20005,"Pulkovo 1995 / Gauss-Kruger zone 5",NaN,projected,4530,NaN,4200,16205,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 27E (code 2464).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20006,"Pulkovo 1995 / Gauss-Kruger zone 6",NaN,projected,4530,NaN,4200,16206,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 33E (code 2465).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20007,"Pulkovo 1995 / Gauss-Kruger zone 7",NaN,projected,4530,NaN,4200,16207,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 39E (code 2466).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20008,"Pulkovo 1995 / Gauss-Kruger zone 8",NaN,projected,4530,NaN,4200,16208,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 45E (code 2467).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20009,"Pulkovo 1995 / Gauss-Kruger zone 9",NaN,projected,4530,NaN,4200,16209,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 51E (code 2468).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20010,"Pulkovo 1995 / Gauss-Kruger zone 10",NaN,projected,4530,NaN,4200,16210,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 57E (code 2469).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20011,"Pulkovo 1995 / Gauss-Kruger zone 11",NaN,projected,4530,NaN,4200,16211,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 63E (code 2470).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20012,"Pulkovo 1995 / Gauss-Kruger zone 12",NaN,projected,4530,NaN,4200,16212,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 69E (code 2471).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20013,"Pulkovo 1995 / Gauss-Kruger zone 13",NaN,projected,4530,NaN,4200,16213,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 75E (code 2472).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20014,"Pulkovo 1995 / Gauss-Kruger zone 14",NaN,projected,4530,NaN,4200,16214,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 81E (code 2473).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20015,"Pulkovo 1995 / Gauss-Kruger zone 15",NaN,projected,4530,NaN,4200,16215,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 87E (code 2474).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20016,"Pulkovo 1995 / Gauss-Kruger zone 16",NaN,projected,4530,NaN,4200,16216,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 93E (code 2475).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20017,"Pulkovo 1995 / Gauss-Kruger zone 17",NaN,projected,4530,NaN,4200,16217,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 99E (code 2476).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20018,"Pulkovo 1995 / Gauss-Kruger zone 18",NaN,projected,4530,NaN,4200,16218,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 105E (code 2477).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20019,"Pulkovo 1995 / Gauss-Kruger zone 19",NaN,projected,4530,NaN,4200,16219,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 111E (code 2478).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20020,"Pulkovo 1995 / Gauss-Kruger zone 20",NaN,projected,4530,NaN,4200,16220,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 117E (code 2479).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20021,"Pulkovo 1995 / Gauss-Kruger zone 21",NaN,projected,4530,NaN,4200,16221,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 123E (code 2480).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
20022,"Pulkovo 1995 / Gauss-Kruger zone 22",NaN,projected,4530,NaN,4200,16222,NaN,NaN,NaN,Also found with truncated false easting - see Pulkovo 1995 / Gauss-Kruger CM 129E (code 2481).,"Main Terms of Reference for the State Geodetic Network"; Federal Geodetic Service of Russia; 1994,EPSG,22-6-2002,2002.360,1,0
