ALIAS CODE,OBJECT_TABLE_NAME,OBJECT_CODE,NAMING_SYSTEM_CODE,"ALIAS",REMARKS
844,Coordinate Reference System,20086,7302,"Pulkovo 1995 / Gauss 26N",NaN
845,Coordinate Reference System,20087,7302,"Pulkovo 1995 / Gauss 27N",NaN
5164,Coordinate Reference System,3163,7302,"RGNC / LCC New Caledonia",NaN
2102,Coordinate Reference System,2984,7302,"RGNC 1991 / Lambert NC",NaN
6651,Coordinate Reference System,4048,7302,"RGRDC 2005 / Congo TM 12",NaN
6649,Coordinate Reference System,4049,7302,"RGRDC 2005 / Congo TM 14",NaN
8271,Coordinate Reference System,4050,7302,"RGRDC 2005 / Congo TM 16",NaN
8272,Coordinate Reference System,4051,7302,"RGRDC 2005 / Congo TM 18",NaN
8273,Coordinate Reference System,4056,7302,"RGRDC 2005 / Congo TM 20",NaN
8274,Coordinate Reference System,4057,7302,"RGRDC 2005 / Congo TM 22",NaN
8275,Coordinate Reference System,4058,7302,"RGRDC 2005 / Congo TM 24",NaN
8276,Coordinate Reference System,4059,7302,"RGRDC 2005 / Congo TM 26",NaN
8277,Coordinate Reference System,4060,7302,"RGRDC 2005 / Congo TM 28",NaN
24372,Coordinate Reference System,5844,7302,"RGRDC 2005 / Congo TM 30",NaN
8278,Coordinate Reference System,4061,7302,"RGRDC 2005 / UTM 33S",NaN
8279,Coordinate Reference System,4062,7302,"RGRDC 2005 / UTM 34S",NaN
8280,Coordinate Reference System,4063,7302,"RGRDC 2005 / UTM 35S",NaN
3187,Coordinate Reference System,4706,7302,"S-650 TL",NaN
3185,Coordinate Reference System,3355,7302,"S-650 TL / Red Belt",NaN
799,Coordinate Reference System,20010,7302,"S-95 zone 10",NaN
800,Coordinate Reference System,20011,7302,"S-95 zone 11",NaN
801,Coordinate Reference System,20012,7302,"S-95 zone 12",NaN
802,Coordinate Reference System,20013,7302,"S-95 zone 13",NaN
803,Coordinate Reference System,20014,7302,"S-95 zone 14",NaN
804,Coordinate Reference System,20015,7302,"S-95 zone 15",NaN
805,Coordinate Reference System,20016,7302,"S-95 zone 16",NaN
806,Coordinate Reference System,20017,7302,"S-95 zone 17",NaN
807,Coordinate Reference System,20018,7302,"S-95 zone 18",NaN
808,Coordinate Reference System,20019,7302,"S-95 zone 19",NaN
809,Coordinate Reference System,20020,7302,"S-95 zone 20",NaN
810,Coordinate Reference System,20021,7302,"S-95 zone 21",NaN
811,Coordinate Reference System,20022,7302,"S-95 zone 22",NaN
812,Coordinate Reference System,20023,7302,"S-95 zone 23",NaN
813,Coordinate Reference System,20024,7302,"S-95 zone 24",NaN
814,Coordinate Reference System,20025,7302,"S-95 zone 25",NaN
815,Coordinate Reference System,20026,7302,"S-95 zone 26",NaN
816,Coordinate Reference System,20027,7302,"S-95 zone 27",NaN
817,Coordinate Reference System,20028,7302,"S-95 zone 28",NaN
818,Coordinate Reference System,20029,7302,"S-95 zone 29",NaN
819,Coordinate Reference System,20030,7302,"S-95 zone 30",NaN
820,Coordinate Reference System,20031,7302,"S-95 zone 31",NaN
821,Coordinate Reference System,20032,7302,"S-95 zone 32",NaN
793,Coordinate Reference System,20004,7302,"S-95 zone 4",NaN
794,Coordinate Reference System,20005,7302,"S-95 zone 5",NaN
795,Coordinate Reference System,20006,7302,"S-95 zone 6",NaN
796,Coordinate Reference System,20007,7302,"S-95 zone 7",NaN
797,Coordinate Reference System,20008,7302,"S-95 zone 8",NaN
798,Coordinate Reference System,20009,7302,"S-95 zone 9",NaN
1070,Coordinate Reference System,29220,7302,"Sapper Hill / UTM 20S",NaN
1071,Coordinate Reference System,29221,7302,"Sapper Hill / UTM 21S",NaN
1072,Coordinate Reference System,29333,7302,"Schwarzeck / UTM 33S",NaN
4422,Coordinate Reference System,2218,7302,"Scoresbysund / GRL 5 E",NaN
4423,Coordinate Reference System,2221,7302,"Scoresbysund / GRL 6 E",NaN
3551,Coordinate Reference System,6915,7302,"SE Island / UTM zone 40N",NaN
5085,Coordinate Reference System,2943,7302,"Selvagem Gr. / UTM 28N",NaN
19875,Coordinate Reference System,5589,7302,"Sibun Gorge / Colony Grd",NaN
16282,Coordinate Reference System,5466,7302,"Sibun Gorge / Colony Grd",NaN
4409,Coordinate Reference System,2159,7302,"Sierra Leone 24 / Colony",NaN
4410,Coordinate Reference System,2160,7302,"Sierra Leone 24 / WarOff",NaN
4411,Coordinate Reference System,2161,7302,"Sierra Leone 68 /UTM 28N",NaN
4412,Coordinate Reference System,2162,7302,"Sierra Leone 68 /UTM 29N",NaN
27248,Coordinate Reference System,6129,7302,"SING61",NaN
5614,Coordinate Reference System,31965,7302,"SIRGAS 2000 / UTM 11N",NaN
5615,Coordinate Reference System,31966,7302,"SIRGAS 2000 / UTM 12N",NaN
5616,Coordinate Reference System,31967,7302,"SIRGAS 2000 / UTM 13N",NaN
5617,Coordinate Reference System,31968,7302,"SIRGAS 2000 / UTM 14N",NaN
5618,Coordinate Reference System,31969,7302,"SIRGAS 2000 / UTM 15N",NaN
5619,Coordinate Reference System,31970,7302,"SIRGAS 2000 / UTM 16N",NaN
5620,Coordinate Reference System,31971,7302,"SIRGAS 2000 / UTM 17N",NaN
5626,Coordinate Reference System,31977,7302,"SIRGAS 2000 / UTM 17S",NaN
5621,Coordinate Reference System,31972,7302,"SIRGAS 2000 / UTM 18N",NaN
5627,Coordinate Reference System,31978,7302,"SIRGAS 2000 / UTM 18S",NaN
5622,Coordinate Reference System,31973,7302,"SIRGAS 2000 / UTM 19N",NaN
5628,Coordinate Reference System,31979,7302,"SIRGAS 2000 / UTM 19S",NaN
5623,Coordinate Reference System,31974,7302,"SIRGAS 2000 / UTM 20N",NaN
5629,Coordinate Reference System,31980,7302,"SIRGAS 2000 / UTM 20S",NaN
5624,Coordinate Reference System,31975,7302,"SIRGAS 2000 / UTM 21N",NaN
5630,Coordinate Reference System,31981,7302,"SIRGAS 2000 / UTM 21S",NaN
5625,Coordinate Reference System,31976,7302,"SIRGAS 2000 / UTM 22N",NaN
5631,Coordinate Reference System,31982,7302,"SIRGAS 2000 / UTM 22S",NaN
28262,Coordinate Reference System,6210,7302,"SIRGAS 2000 / UTM 23N",NaN
5632,Coordinate Reference System,31983,7302,"SIRGAS 2000 / UTM 23S",NaN
28264,Coordinate Reference System,6211,7302,"SIRGAS 2000 / UTM 24N",NaN
5633,Coordinate Reference System,31984,7302,"SIRGAS 2000 / UTM 24S",NaN
5634,Coordinate Reference System,31985,7302,"SIRGAS 2000 / UTM 25S",NaN
16279,Coordinate Reference System,5396,7302,"SIRGAS 2000 / UTM 26S",NaN
16354,Coordinate Reference System,5382,7302,"SIRGAS-ROU98 / UTM 21S",NaN
16356,Coordinate Reference System,5383,7302,"SIRGAS-ROU98 / UTM 22S",NaN
894,Coordinate Reference System,22275,7302,"South African CS zone 15",NaN
895,Coordinate Reference System,22277,7302,"South African CS zone 17",NaN
896,Coordinate Reference System,22279,7302,"South African CS zone 19",NaN
897,Coordinate Reference System,22281,7302,"South African CS zone 21",NaN
898,Coordinate Reference System,22283,7302,"South African CS zone 23",NaN
899,Coordinate Reference System,22285,7302,"South African CS zone 25",NaN
900,Coordinate Reference System,22287,7302,"South African CS zone 27",NaN
901,Coordinate Reference System,22289,7302,"South African CS zone 29",NaN
902,Coordinate Reference System,22291,7302,"South African CS zone 31",NaN
903,Coordinate Reference System,22293,7302,"South African CS zone 33",NaN
175,Coordinate Reference System,2005,7302,"St Kitts 1955 / BWI Grid",NaN
176,Coordinate Reference System,2006,7302,"St Lucia 1955 / BWI Grid",NaN
2099,Coordinate Reference System,66386405,7302,"St Pierre Miquelon (deg)",NaN
2098,Coordinate Reference System,4638,7302,"St Pierre Miquelon 1950",NaN
177,Coordinate Reference System,2007,7302,"St Vincent 45 / BWI Grid",NaN
5107,Coordinate Reference System,2987,7302,"St. Pierre Miq / UTM 21N",NaN
5113,Coordinate Reference System,2997,7302,"ST71 Belep / UTM zn 58S",NaN
5112,Coordinate Reference System,2996,7302,"ST84 des Pins / UTM 58S",NaN
5165,Coordinate Reference System,3164,7302,"ST87 Ouvea / UTM 58S",NaN
1131,Coordinate Reference System,31700,7302,"Stereo 70",NaN
4359,Coordinate Reference System,3844,7302,"Stereo 70",NaN
1073,Coordinate Reference System,29371,7302,"SW African CS zone 11",NaN
1074,Coordinate Reference System,29373,7302,"SW African CS zone 13",NaN
1075,Coordinate Reference System,29375,7302,"SW African CS zone 15",NaN
1076,Coordinate Reference System,29377,7302,"SW African CS zone 17",NaN
1077,Coordinate Reference System,29379,7302,"SW African CS zone 19",NaN
1078,Coordinate Reference System,29381,7302,"SW African CS zone 21",NaN
1079,Coordinate Reference System,29383,7302,"SW African CS zone 23",NaN
1080,Coordinate Reference System,29385,7302,"SW African CS zone 25",NaN
5522,Coordinate Reference System,3848,7302,"SWEREF99 / RT90 0 gon",NaN
5523,Coordinate Reference System,3849,7302,"SWEREF99 / RT90 2.5 gon O",NaN
5521,Coordinate Reference System,3847,7302,"SWEREF99 / RT90 2.5 gon V",NaN
5524,Coordinate Reference System,3850,7302,"SWEREF99 / RT90 5 gon O",NaN
5520,Coordinate Reference System,3846,7302,"SWEREF99 / RT90 5 gon V",NaN
5519,Coordinate Reference System,3845,7302,"SWEREF99 / RT90 7.5 gon V",NaN
1081,Coordinate Reference System,29700,7302,"Tananarive  / Laborde",NaN
3482,Coordinate Reference System,29702,7302,"Tananarive / Laborde app",NaN
1082,Coordinate Reference System,29738,7302,"Tananarive / UTM 38S",NaN
1083,Coordinate Reference System,29739,7302,"Tananarive / UTM 39S",NaN
1089,Coordinate Reference System,29900,7302,"TM65 / Irish Nat Grid",NaN
1090,Coordinate Reference System,30161,7302,"Tokyo / Japan zone I",NaN
1091,Coordinate Reference System,30162,7302,"Tokyo / Japan zone II",NaN
1092,Coordinate Reference System,30163,7302,"Tokyo / Japan zone III",NaN
1093,Coordinate Reference System,30164,7302,"Tokyo / Japan zone IV",NaN
1098,Coordinate Reference System,30169,7302,"Tokyo / Japan zone IX",NaN
1094,Coordinate Reference System,30165,7302,"Tokyo / Japan zone V",NaN
1095,Coordinate Reference System,30166,7302,"Tokyo / Japan zone VI",NaN
1096,Coordinate Reference System,30167,7302,"Tokyo / Japan zone VII",NaN
1097,Coordinate Reference System,30168,7302,"Tokyo / Japan zone VIII",NaN
1099,Coordinate Reference System,30170,7302,"Tokyo / Japan zone X",NaN
1100,Coordinate Reference System,30171,7302,"Tokyo / Japan zone XI",NaN
1101,Coordinate Reference System,30172,7302,"Tokyo / Japan zone XII",NaN
1102,Coordinate Reference System,30173,7302,"Tokyo / Japan zone XIII",NaN
1103,Coordinate Reference System,30174,7302,"Tokyo / Japan zone XIV",NaN
5602,Coordinate Reference System,30179,7302,"Tokyo / Japan zone XIX",NaN
1104,Coordinate Reference System,30175,7302,"Tokyo / Japan zone XV",NaN
1105,Coordinate Reference System,30176,7302,"Tokyo / Japan zone XVI",NaN
1106,Coordinate Reference System,30177,7302,"Tokyo / Japan zone XVII",NaN
1107,Coordinate Reference System,30178,7302,"Tokyo / Japan zone XVIII",NaN
4493,Coordinate Reference System,2314,7302,"Trinidad 03 Grid (ftCla)",NaN
904,Coordinate Reference System,22300,7302,"Tunisia Mining Grid",NaN
30148,Coordinate Reference System,6381,7302,"UCS-2000 / 3GK 21E",NaN
20000,Coordinate Reference System,5577,7302,"UCS-2000 / 3GK 21E",NaN
19928,Coordinate Reference System,5578,7302,"UCS-2000 / 3GK 24E",NaN
30151,Coordinate Reference System,6382,7302,"UCS-2000 / 3GK 24E",NaN
30159,Coordinate Reference System,6383,7302,"UCS-2000 / 3GK 27E",NaN
19932,Coordinate Reference System,5579,7302,"UCS-2000 / 3GK 27E",NaN
19926,Coordinate Reference System,5580,7302,"UCS-2000 / 3GK 30E",NaN
30157,Coordinate Reference System,6384,7302,"UCS-2000 / 3GK 30E",NaN
30162,Coordinate Reference System,6385,7302,"UCS-2000 / 3GK 33E",NaN
19924,Coordinate Reference System,5581,7302,"UCS-2000 / 3GK 33E",NaN
19922,Coordinate Reference System,5582,7302,"UCS-2000 / 3GK 36E",NaN
30165,Coordinate Reference System,6386,7302,"UCS-2000 / 3GK 36E",NaN
30168,Coordinate Reference System,6387,7302,"UCS-2000 / 3GK 39E",NaN
19920,Coordinate Reference System,5583,7302,"UCS-2000 / 3GK 39E",NaN
19954,Coordinate Reference System,5573,7302,"UCS-2000 / 3GK zn 10",NaN
19956,Coordinate Reference System,5574,7302,"UCS-2000 / 3GK zn 11",NaN
19958,Coordinate Reference System,5575,7302,"UCS-2000 / 3GK zn 12",NaN
19960,Coordinate Reference System,5576,7302,"UCS-2000 / 3GK zn 13",NaN
19948,Coordinate Reference System,5570,7302,"UCS-2000 / 3GK zn 7",NaN
19950,Coordinate Reference System,5571,7302,"UCS-2000 / 3GK zn 8",NaN
19952,Coordinate Reference System,5572,7302,"UCS-2000 / 3GK zn 9",NaN
19892,Coordinate Reference System,5566,7302,"UCS-2000 / 6GK 21E",NaN
19895,Coordinate Reference System,5567,7302,"UCS-2000 / 6GK 27E",NaN
19898,Coordinate Reference System,5568,7302,"UCS-2000 / 6GK 33E",NaN
19904,Coordinate Reference System,5569,7302,"UCS-2000 / 6GK 39E",NaN
4413,Coordinate Reference System,2163,7302,"US National Atlas EA",NaN
9386,Coordinate Reference System,9311,7302,"US National Atlas EA",NaN
5147,Coordinate Reference System,3139,7302,"Vanua Levu 1915 / Cass",NaN
3443,Coordinate Reference System,3415,7302,"WGS 72BE / SCS Lambert",NaN
5116,Coordinate Reference System,3031,7302,"WGS 84 / Antarctic PS",NaN
5176,Coordinate Reference System,3995,7302,"WGS 84 / Arctic PS",NaN
5118,Coordinate Reference System,3033,7302,"WGS 84 / Aus Antarc LCC",NaN
5117,Coordinate Reference System,3032,7302,"WGS 84 / Aus Antarc PS",NaN
26041,Coordinate Reference System,5936,7302,"WGS 84 / EPSG Alaska PS",NaN
27057,Coordinate Reference System,6118,7302,"WGS 84 / EPSG Arctic 1-21",NaN
27048,Coordinate Reference System,6115,7302,"WGS 84 / EPSG Arctic 1-27",NaN
27051,Coordinate Reference System,6116,7302,"WGS 84 / EPSG Arctic 1-29",NaN
27054,Coordinate Reference System,6117,7302,"WGS 84 / EPSG Arctic 1-31",NaN
27100,Coordinate Reference System,6120,7302,"WGS 84 / EPSG Arctic 2-10",NaN
27093,Coordinate Reference System,6121,7302,"WGS 84 / EPSG Arctic 2-12",NaN
26892,Coordinate Reference System,6075,7302,"WGS 84 / EPSG Arctic 2-24",NaN
26895,Coordinate Reference System,6076,7302,"WGS 84 / EPSG Arctic 2-26",NaN
27060,Coordinate Reference System,6119,7302,"WGS 84 / EPSG Arctic 2-28",NaN
26898,Coordinate Reference System,6077,7302,"WGS 84 / EPSG Arctic 3-13",NaN
26901,Coordinate Reference System,6078,7302,"WGS 84 / EPSG Arctic 3-15",NaN
26904,Coordinate Reference System,6079,7302,"WGS 84 / EPSG Arctic 3-17",NaN
26924,Coordinate Reference System,6080,7302,"WGS 84 / EPSG Arctic 3-19",NaN
27109,Coordinate Reference System,6122,7302,"WGS 84 / EPSG Arctic 3-21",NaN
27113,Coordinate Reference System,6123,7302,"WGS 84 / EPSG Arctic 3-23",NaN
27321,Coordinate Reference System,6124,7302,"WGS 84 / EPSG Arctic 4-12",NaN
27315,Coordinate Reference System,6081,7302,"WGS 84 / EPSG Arctic 4-30",NaN
27313,Coordinate Reference System,6082,7302,"WGS 84 / EPSG Arctic 4-32",NaN
27311,Coordinate Reference System,6083,7302,"WGS 84 / EPSG Arctic 4-34",NaN
27309,Coordinate Reference System,6084,7302,"WGS 84 / EPSG Arctic 4-36",NaN
27307,Coordinate Reference System,6085,7302,"WGS 84 / EPSG Arctic 4-38",NaN
27305,Coordinate Reference System,6086,7302,"WGS 84 / EPSG Arctic 4-40",NaN
26949,Coordinate Reference System,6087,7302,"WGS 84 / EPSG Arctic 5-15",NaN
26952,Coordinate Reference System,6088,7302,"WGS 84 / EPSG Arctic 5-17",NaN
26955,Coordinate Reference System,6089,7302,"WGS 84 / EPSG Arctic 5-19",NaN
26958,Coordinate Reference System,6090,7302,"WGS 84 / EPSG Arctic 5-21",NaN
26961,Coordinate Reference System,6091,7302,"WGS 84 / EPSG Arctic 5-23",NaN
26964,Coordinate Reference System,6092,7302,"WGS 84 / EPSG Arctic 5-25",NaN
26968,Coordinate Reference System,6093,7302,"WGS 84 / EPSG Arctic 5-27",NaN
25992,Coordinate Reference System,5921,7302,"WGS 84 / EPSG Arctic A1",NaN
25994,Coordinate Reference System,5922,7302,"WGS 84 / EPSG Arctic A2",NaN
25996,Coordinate Reference System,5923,7302,"WGS 84 / EPSG Arctic A3",NaN
25998,Coordinate Reference System,5924,7302,"WGS 84 / EPSG Arctic A4",NaN
26002,Coordinate Reference System,5925,7302,"WGS 84 / EPSG Arctic A5",NaN
26004,Coordinate Reference System,5926,7302,"WGS 84 / EPSG Arctic B1",NaN
26006,Coordinate Reference System,5927,7302,"WGS 84 / EPSG Arctic B2",NaN
26010,Coordinate Reference System,5928,7302,"WGS 84 / EPSG Arctic B3",NaN
26012,Coordinate Reference System,5929,7302,"WGS 84 / EPSG Arctic B4",NaN
26074,Coordinate Reference System,5930,7302,"WGS 84 / EPSG Arctic B5",NaN
25981,Coordinate Reference System,5931,7302,"WGS 84 / EPSG Arctic C1",NaN
25979,Coordinate Reference System,5932,7302,"WGS 84 / EPSG Arctic C2",NaN
25984,Coordinate Reference System,5933,7302,"WGS 84 / EPSG Arctic C3",NaN
25987,Coordinate Reference System,5934,7302,"WGS 84 / EPSG Arctic C4",NaN
25990,Coordinate Reference System,5935,7302,"WGS 84 / EPSG Arctic C5",NaN
26046,Coordinate Reference System,5937,7302,"WGS 84 / EPSG Canada PS",NaN
26049,Coordinate Reference System,5938,7302,"WGS 84 / EPSG Greenland PS",NaN
26054,Coordinate Reference System,5939,7302,"WGS 84 / EPSG Norway PS",NaN
26057,Coordinate Reference System,5940,7302,"WGS 84 / EPSG Russia PS",NaN
5639,Coordinate Reference System,32663,7302,"WGS 84 / Equidistant Cyl",NaN
5177,Coordinate Reference System,3996,7302,"WGS 84 / IBCAO PS",NaN
9387,Coordinate Reference System,9354,7302,"WGS 84 / IBCSO PS",NaN
5470,Coordinate Reference System,3572,7302,"WGS 84 / LAEA Alaska",NaN
5472,Coordinate Reference System,3574,7302,"WGS 84 / LAEA Atlantic",NaN
5469,Coordinate Reference System,3571,7302,"WGS 84 / LAEA Bering Sea",NaN
5471,Coordinate Reference System,3573,7302,"WGS 84 / LAEA Canada",NaN
5473,Coordinate Reference System,3575,7302,"WGS 84 / LAEA Europe",NaN
5474,Coordinate Reference System,3576,7302,"WGS 84 / LAEA Russia",NaN
6363,Coordinate Reference System,3975,7302,"WGS 84 / NSIDC EA Global",NaN
6354,Coordinate Reference System,3973,7302,"WGS 84 / NSIDC EA North",NaN
6357,Coordinate Reference System,3974,7302,"WGS 84 / NSIDC EA South",NaN
5442,Coordinate Reference System,3413,7302,"WGS 84 / NSIDC PS North",NaN
6367,Coordinate Reference System,3976,7302,"WGS 84 / NSIDC PS South",NaN
5504,Coordinate Reference System,3762,7302,"WGS 84 / S Georgia LCC",NaN
5189,Coordinate Reference System,3204,7302,"WGS 84 / SCAR SP19-20",NaN
5190,Coordinate Reference System,3205,7302,"WGS 84 / SCAR SP21-22",NaN
5200,Coordinate Reference System,3206,7302,"WGS 84 / SCAR SP23-24",NaN
5201,Coordinate Reference System,3207,7302,"WGS 84 / SCAR SQ01-02",NaN
5202,Coordinate Reference System,3208,7302,"WGS 84 / SCAR SQ19-20",NaN
5203,Coordinate Reference System,3209,7302,"WGS 84 / SCAR SQ21-22",NaN
5204,Coordinate Reference System,3210,7302,"WGS 84 / SCAR SQ37-38",NaN
5205,Coordinate Reference System,3211,7302,"WGS 84 / SCAR SQ39-40",NaN
5206,Coordinate Reference System,3212,7302,"WGS 84 / SCAR SQ41-42",NaN
5207,Coordinate Reference System,3213,7302,"WGS 84 / SCAR SQ43-44",NaN
5208,Coordinate Reference System,3214,7302,"WGS 84 / SCAR SQ45-46",NaN
25635,Coordinate Reference System,5887,7302,"TGD2005 / TMG",NaN
1086,Coordinate Reference System,29871,7302,"Timbalai  / Borneo (ch)",NaN
1087,Coordinate Reference System,29872,7302,"Timbalai / Borneo (ftSe)",NaN
32910,Coordinate Reference System,29873,7302,"Timbalai / Borneo (m)",NaN
1084,Coordinate Reference System,29849,7302,"Timbalai 1948 / UTM 49N",NaN
1085,Coordinate Reference System,29850,7302,"Timbalai 1948 / UTM 50N",NaN
13493,Coordinate Reference System,5170,7302,"Tokyo 1892 / Korea Cen",NaN
13501,Coordinate Reference System,5172,7302,"Tokyo 1892 / Korea E Sea",NaN
13497,Coordinate Reference System,5171,7302,"Tokyo 1892 / Korea East",NaN
13478,Coordinate Reference System,5169,7302,"Tokyo 1892 / Korea West",NaN
5148,Coordinate Reference System,3140,7302,"Viti Levu 1912 / Cassini",NaN
1109,Coordinate Reference System,30491,7302,"Voirol75 / N Algeria old",NaN
1110,Coordinate Reference System,30492,7302,"Voirol75 / S Algeria old",NaN
5603,Coordinate Reference System,30493,7302,"Voirol79 / N Algeria old",NaN
5604,Coordinate Reference System,30494,7302,"Voirol79 / S Algeria old",NaN
5209,Coordinate Reference System,3215,7302,"WGS 84 / SCAR SQ47-48",NaN
5210,Coordinate Reference System,3216,7302,"WGS 84 / SCAR SQ49-50",NaN
5211,Coordinate Reference System,3217,7302,"WGS 84 / SCAR SQ51-52",NaN
5212,Coordinate Reference System,3218,7302,"WGS 84 / SCAR SQ53-54",NaN
5213,Coordinate Reference System,3219,7302,"WGS 84 / SCAR SQ55-56",NaN
5214,Coordinate Reference System,3220,7302,"WGS 84 / SCAR SQ57-58",NaN
5215,Coordinate Reference System,3221,7302,"WGS 84 / SCAR SR13-14",NaN
5216,Coordinate Reference System,3222,7302,"WGS 84 / SCAR SR15-16",NaN
5217,Coordinate Reference System,3223,7302,"WGS 84 / SCAR SR17-18",NaN
5218,Coordinate Reference System,3224,7302,"WGS 84 / SCAR SR19-20",NaN
5219,Coordinate Reference System,3225,7302,"WGS 84 / SCAR SR27-28",NaN
5220,Coordinate Reference System,3226,7302,"WGS 84 / SCAR SR29-30",NaN
5221,Coordinate Reference System,3227,7302,"WGS 84 / SCAR SR31-32",NaN
5222,Coordinate Reference System,3228,7302,"WGS 84 / SCAR SR33-34",NaN
5223,Coordinate Reference System,3229,7302,"WGS 84 / SCAR SR35-36",NaN
5224,Coordinate Reference System,3230,7302,"WGS 84 / SCAR SR37-38",NaN
5225,Coordinate Reference System,3231,7302,"WGS 84 / SCAR SR39-40",NaN
5226,Coordinate Reference System,3232,7302,"WGS 84 / SCAR SR41-42",NaN
